date,pm25,bc,Na,Al,Si,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Ba,Pb
5/15/1999,9.04270756,0.689140247,0.103835947,0.074510634,0.12024556,0.809488557,0.002473219,0.035763534,0.048718492,0.006791538,0.007851489,0.000274802,0,0.072665534,0.005888617,0.003886487,0.009304015,0,0,0.002748021,0.00353317
5/16/1999,9.673204897,0.875340672,0.131240951,0.090007787,0.146470778,0.83240063,0.001469115,0.037217583,0.053573732,0.00489705,0.0068069,0.000146912,0.000146912,0.084865884,0.003819699,0.000489705,0.006317195,0,0,0.015425709,0.008520868
5/17/1999,,1.28193518,,,,,,,,,,,,,,,,,,,
5/18/1999,8.414481023,1.494189516,0.3745258,0.074860253,0.142221008,0.402323338,0.105891107,0.035162314,0.087658796,0.036015551,0.004176367,0.000224536,0,0.089140733,0.002245359,0.001616658,0.009295784,0,0,0.013472151,0.009295784
5/19/1999,8.634039851,1.227454394,0.412805152,0.043847957,0.072565582,0.592268881,0.037290051,0.034546875,0.052806141,0.028374729,0.005657801,0.00060007,0,0.072694169,0.0028289,0.003857591,0.006729354,0,0,0.005057731,0.004200489
5/20/1999,5.822993819,0.55192208,0.037347574,0.035337238,0.046237726,0.334430548,0.002725122,0.018093023,0.024570772,0.002189032,0.002367729,4.46741E-05,0.000491415,0.042574447,0.001876314,0,0.006745794,0,0,0.006879816,0.006522423
5/21/1999,,0.623209797,,,,,,,,,,,,,,,,,,,
5/22/1999,10.82378607,1.254027495,0.127303612,0.055846764,0.117611855,0.684738525,0.004329514,0.036939894,0.052152775,0.008500148,0.010446443,0.000476644,0.001588813,0.082379935,0.004845879,0.000317763,0.007030496,0,7.94406E-05,0,0.0050842
5/23/1999,4.239009265,0.395554364,0.096618805,0.022477461,0.021204228,0.277124083,0.000244853,0.010920422,0.009794101,0.000391764,0.003134112,0,0,0.019882025,0.003183083,0.004162493,0.004162493,0,0,0,0.001762938
5/24/1999,,1.805633016,,,,,,,,,,,,,,,,,,,
5/25/1999,,0.654230117,,,,,,,,,,,,,,,,,,,
5/26/1999,10.80755203,0.87671248,0.205924253,0.054728002,0.077798354,1.25968394,0.002905155,0.028624326,0.027470808,0.001837084,0.003076047,0.000384506,0.000811735,0.054941616,0.00029906,0.004827685,0.008630021,0,0.001580746,0.009185418,0.004998576
5/27/1999,,0.576232096,,,,,,,,,,,,,,,,,,,
5/28/1999,6.041321791,0.708432191,0.03069751,0.055003457,0.101094733,0.343479034,0.002475606,0.02799685,0.037899272,0.011927918,0.003195782,0.000540132,0,0.060314756,0.002970727,0.00355587,0.00535631,0,0,0.014988667,0.007381806
5/29/1999,,1.330701061,,,,,,,,,,,,,,,,,,,
5/30/1999,,1.530105288,,,,,,,,,,,,,,,,,,,
5/31/1999,,1.127929895,,,,,,,,,,,,,,,,,,,
6/1/1999,,1.744510482,,,,,,,,,,,,,,,,,,,
6/2/1999,,1.937644684,,,,,,,,,,,,,,,,,,,
6/3/1999,,1.046412045,,,,,,,,,,,,,,,,,,,
6/4/1999,,0.469282967,,,,,,,,,,,,,,,,,,,
6/5/1999,,0.543861058,,,,,,,,,,,,,,,,,,,
6/6/1999,,0.355980028,,,,,,,,,,,,,,,,,,,
6/7/1999,,1.634298519,,,,,,,,,,,,,,,,,,,
6/8/1999,,1.162481038,,,,,,,,,,,,,,,,,,,
6/9/1999,,0.73157184,,,,,,,,,,,,,,,,,,,
6/10/1999,,0.611370042,,,,,,,,,,,,,,,,,,,
6/11/1999,,0.921029246,,,,,,,,,,,,,,,,,,,
6/12/1999,,0.674796857,,,,,,,,,,,,,,,,,,,
6/13/1999,,0.739357409,,,,,,,,,,,,,,,,,,,
6/14/1999,,0.763084334,,,,,,,,,,,,,,,,,,,
6/15/1999,,0.62428664,,,,,,,,,,,,,,,,,,,
6/16/1999,,0.424152303,,,,,,,,,,,,,,,,,,,
6/17/1999,,0.820174787,,,,,,,,,,,,,,,,,,,
6/18/1999,,1.09636424,,,,,,,,,,,,,,,,,,,
6/19/1999,,0.902858742,,,,,,,,,,,,,,,,,,,
6/20/1999,,0.555147862,,,,,,,,,,,,,,,,,,,
6/21/1999,,1.140977577,,,,,,,,,,,,,,,,,,,
6/22/1999,,1.3962667,,,,,,,,,,,,,,,,,,,
6/23/1999,,1.903263327,,,,,,,,,,,,,,,,,,,
6/24/1999,,1.67429518,,,,,,,,,,,,,,,,,,,
6/25/1999,,0.820437032,,,,,,,,,,,,,,,,,,,
6/26/1999,,0.71303248,,,,,,,,,,,,,,,,,,,
6/27/1999,,0.811562155,,,,,,,,,,,,,,,,,,,
6/28/1999,,0.937989386,,,,,,,,,,,,,,,,,,,
6/29/1999,,1.450169014,,,,,,,,,,,,,,,,,,,
6/30/1999,,0.662698634,,,,,,,,,,,,,,,,,,,
7/1/1999,,1.724555089,,,,,,,,,,,,,,,,,,,
7/2/1999,,0.984155767,,,,,,,,,,,,,,,,,,,
7/3/1999,,0.764203475,,,,,,,,,,,,,,,,,,,
7/4/1999,,0.975675783,,,,,,,,,,,,,,,,,,,
7/5/1999,,0.880880018,,,,,,,,,,,,,,,,,,,
7/6/1999,,2.075000583,,,,,,,,,,,,,,,,,,,
7/7/1999,,0.663932903,,,,,,,,,,,,,,,,,,,
7/8/1999,,0.470588708,,,,,,,,,,,,,,,,,,,
7/9/1999,,0.784442725,,,,,,,,,,,,,,,,,,,
7/10/1999,,0.646962712,,,,,,,,,,,,,,,,,,,
7/11/1999,,0.238566331,,,,,,,,,,,,,,,,,,,
7/12/1999,,0.841552096,,,,,,,,,,,,,,,,,,,
7/13/1999,,0.948057895,,,,,,,,,,,,,,,,,,,
7/14/1999,,1.273809485,,,,,,,,,,,,,,,,,,,
7/15/1999,,1.568760969,,,,,,,,,,,,,,,,,,,
7/16/1999,,2.365723536,,,,,,,,,,,,,,,,,,,
7/17/1999,,1.749460241,,,,,,,,,,,,,,,,,,,
7/18/1999,,1.359355928,,,,,,,,,,,,,,,,,,,
7/19/1999,,1.786801579,,,,,,,,,,,,,,,,,,,
7/20/1999,,1.058474181,,,,,,,,,,,,,,,,,,,
7/21/1999,,0.845068614,,,,,,,,,,,,,,,,,,,
7/22/1999,,0.765366224,,,,,,,,,,,,,,,,,,,
7/23/1999,,1.39648926,,,,,,,,,,,,,,,,,,,
7/24/1999,,1.631212566,,,,,,,,,,,,,,,,,,,
7/25/1999,,1.852005589,,,,,,,,,,,,,,,,,,,
7/26/1999,,2.256149131,,,,,,,,,,,,,,,,,,,
7/27/1999,,1.702887381,,,,,,,,,,,,,,,,,,,
7/28/1999,,0.964202224,,,,,,,,,,,,,,,,,,,
7/29/1999,,1.69234166,,,,,,,,,,,,,,,,,,,
7/30/1999,,1.677823332,,,,,,,,,,,,,,,,,,,
7/31/1999,,1.084994974,,,,,,,,,,,,,,,,,,,
8/1/1999,,0.673894463,,,,,,,,,,,,,,,,,,,
8/2/1999,,0.665550071,,,,,,,,,,,,,,,,,,,
8/3/1999,,0.63976082,,,,,,,,,,,,,,,,,,,
8/4/1999,,0.821089367,,,,,,,,,,,,,,,,,,,
8/5/1999,,1.143503319,,,,,,,,,,,,,,,,,,,
8/6/1999,,0.837321413,,,,,,,,,,,,,,,,,,,
8/7/1999,,0.457144763,,,,,,,,,,,,,,,,,,,
8/8/1999,,0.730381965,,,,,,,,,,,,,,,,,,,
8/9/1999,,0.321844666,,,,,,,,,,,,,,,,,,,
8/10/1999,,0.725238452,,,,,,,,,,,,,,,,,,,
8/11/1999,,1.306954952,,,,,,,,,,,,,,,,,,,
8/12/1999,,2.078124201,,,,,,,,,,,,,,,,,,,
8/13/1999,,1.62350004,,,,,,,,,,,,,,,,,,,
8/14/1999,,0.773070922,,,,,,,,,,,,,,,,,,,
8/15/1999,,0.37194961,,,,,,,,,,,,,,,,,,,
8/16/1999,,0.896782936,,,,,,,,,,,,,,,,,,,
8/17/1999,,1.301625827,,,,,,,,,,,,,,,,,,,
8/18/1999,,1.097304709,,,,,,,,,,,,,,,,,,,
8/19/1999,,0.598278388,,,,,,,,,,,,,,,,,,,
8/20/1999,,1.182538669,,,,,,,,,,,,,,,,,,,
8/21/1999,3.126304525,0.459128678,0.128077042,0.015345636,0.017875137,0.290555291,0.001686334,0.00914836,0.015809378,0.000632375,0.009485627,8.43167E-05,0,0.043127984,0.00687181,0.002234392,0.002908926,0,0,0.003288351,0.003499142
8/22/1999,,0.420126963,,,,,,,,,,,,,,,,,,,
8/23/1999,,1.220226091,,,,,,,,,,,,,,,,,,,
8/24/1999,,1.695388805,,,,,,,,,,,,,,,,,,,
8/25/1999,,1.806704384,,,,,,,,,,,,,,,,,,,
8/26/1999,,2.121236263,,,,,,,,,,,,,,,,,,,
8/27/1999,,1.683613555,,,,,,,,,,,,,,,,,,,
8/28/1999,,1.002350624,,,,,,,,,,,,,,,,,,,
8/29/1999,,0.591761572,,,,,,,,,,,,,,,,,,,
8/30/1999,,0.478648379,,,,,,,,,,,,,,,,,,,
8/31/1999,,0.658043388,,,,,,,,,,,,,,,,,,,
9/1/1999,,1.486653431,,,,,,,,,,,,,,,,,,,
9/2/1999,,1.6049277,,,,,,,,,,,,,,,,,,,
9/3/1999,,1.354979927,,,,,,,,,,,,,,,,,,,
9/4/1999,,0.782720643,,,,,,,,,,,,,,,,,,,
9/5/1999,,0.644237022,,,,,,,,,,,,,,,,,,,
9/6/1999,,0.715574929,,,,,,,,,,,,,,,,,,,
9/7/1999,,0.887054648,,,,,,,,,,,,,,,,,,,
9/8/1999,,1.306042869,,,,,,,,,,,,,,,,,,,
9/9/1999,,1.761596574,,,,,,,,,,,,,,,,,,,
9/10/1999,,0.859046865,,,,,,,,,,,,,,,,,,,
9/11/1999,,0.67745206,,,,,,,,,,,,,,,,,,,
9/12/1999,,0.480213189,,,,,,,,,,,,,,,,,,,
9/13/1999,,1.417840238,,,,,,,,,,,,,,,,,,,
9/14/1999,,1.362371446,,,,,,,,,,,,,,,,,,,
9/15/1999,,2.003164665,,,,,,,,,,,,,,,,,,,
9/16/1999,,0.808577116,,,,,,,,,,,,,,,,,,,
9/17/1999,,0.264590281,,,,,,,,,,,,,,,,,,,
9/18/1999,,0.427037883,,,,,,,,,,,,,,,,,,,
9/19/1999,,0.630624376,,,,,,,,,,,,,,,,,,,
9/20/1999,,1.155171265,,,,,,,,,,,,,,,,,,,
9/21/1999,,1.247559374,,,,,,,,,,,,,,,,,,,
9/22/1999,,0.647831373,,,,,,,,,,,,,,,,,,,
9/23/1999,,0.578168367,,,,,,,,,,,,,,,,,,,
9/24/1999,,1.328188831,,,,,,,,,,,,,,,,,,,
9/25/1999,9.402826076,0.94144784,0.177358339,0.032451514,0.041970624,1.151855659,0.002163434,0.034917829,0.017004593,0.002163434,0.001514404,0.000951911,0,0.044177327,0.001600941,0.007182602,0.009605648,0.000346149,0,0.002725927,0.007615289
9/26/1999,5.158569808,0.412423568,0.123620027,0.050015877,0.309923707,0.381343758,0.012099911,0.028480656,0.020050033,0.002751965,0.005198157,0.001179414,0,0.103220538,0.003363513,0,0.007425938,0.000305774,0.001004686,0,0.006246524
9/27/1999,7.937517146,1.392622046,0.09526759,0.063650804,0.093598669,0.654356223,0.001761639,0.026007357,0.032914837,0.00472861,0.002364305,0.000509948,0,0.07459151,0.002457023,0.002317946,0.016503777,0,0.000278154,0.01205332,0.008066453
9/28/1999,12.04041119,1.281141292,0.215940753,0.036162327,0.066688967,1.442595068,0.002160347,0.027661832,0.02601809,0.003898017,0.006950681,9.39281E-05,0,0.060207926,0.003052664,0.003522305,0.012586368,0,0,0,0.004414622
9/29/1999,11.69736756,1.435874938,0.188731857,0.040487512,0.052352871,1.749438255,0.001646621,0.027266111,0.022471538,0.002954232,0.003390103,0.000726451,0,0.061748298,0.000726451,0.000871741,0.0382113,0,0,0.003971263,0.005036724
9/30/1999,4.335942916,0.572261671,0.083449308,0.018621278,0.039104684,0.463756431,0.00138577,0.012212094,0.0204401,0.000866106,0.000303137,8.66106E-05,0,0.035553649,0.000216526,0,0.004547056,0,0,0.007621732,0.003767561
10/1/1999,7.353746218,0.719357195,0.055912421,0.054431874,0.300638128,0.776242073,0.006880189,0.035402491,0.03309458,0.004615823,0.001872456,0.000522546,0.001785365,0.1054672,0.004311004,0.000391909,0.017940746,0,0,0.012628195,0.006227006
10/2/1999,12.2275289,0.630942538,0.151775857,0.046155073,0.058169221,1.501682083,0.000605029,0.032239405,0.024114729,0.002765847,0.002636198,0,0.002722631,0.048272674,0.002809063,0.003414092,0.006914618,0,0,0.00047538,0.004840232
10/3/1999,13.26123069,0.70689395,0.284829811,0.041858871,0.041945001,1.955136589,0.002454687,0.0426771,0.026872362,0.002239363,0.002454687,0.000258388,0,0.055381182,0.001550329,0.00202404,0.009861812,0,0.000172259,0.014383604,0.007794708
10/4/1999,3.939859581,0.446407296,0.130510556,0.010302249,0.021297475,0.357160037,0.001709342,0.01381333,0.016308045,0.001201159,0.001432151,0.00060058,0,0.026102111,0.000831572,0.005128025,0.01233498,0,0,0.005913399,0.001524548
10/5/1999,5.662670965,0.423348249,0.028258731,0.027051804,0.048610011,0.452888823,0.000998836,0.027010186,0.02284837,0.002830035,0.003953725,0.000873981,0.000499418,0.050399592,0.002954889,0.004827707,0.01132014,0,0,0,0.006658906
10/6/1999,3.954991713,0.594561065,0.046033923,0.030734018,0.055607547,0.454165581,8.94731E-05,0.016418318,0.028720873,0.002415774,0.001207887,0.000760522,0,0.038160288,0.001521043,0.001968409,0.003892081,0,0,0.008634157,0.002192092
10/7/1999,5.484902174,0.315650203,0.06074057,0.032862545,0.097484866,0.43885834,0.001764432,0.027128141,0.028230911,0.003617086,0.003484753,0,0.000485219,0.067313079,0.004808077,0.00057344,0.009439711,0,0.001279213,0.003131867,0.000749884
10/8/1999,4.753129127,0.840724487,0.102216368,0.032379098,0.061084937,0.366781714,0.001859304,0.01936397,0.020679088,0.002267444,0.00163256,0,0.000181396,0.048613996,0.002720933,0.000544187,0.010838382,0,0,0.009115124,0.005215121
10/9/1999,,0.645004143,,,,,,,,,,,,,,,,,,,
10/10/1999,10.5764176,1.221008575,0.138209315,0.043048071,0.020630922,1.331989483,0,0.028356354,0.010762018,0.000759146,0.003840388,0.000580524,0,0.041351155,0.00464419,0.000669835,0.010092183,0,0,0,0.004733502
10/11/1999,4.461063009,0.408186419,0.088006551,0.019480973,0.038186357,0.348421995,0.001094949,0.028194945,0.014416833,0.001140572,0.001505555,0,0.001323064,0.037228277,0.001688047,0.001596801,0.01026515,0,0,0.017884172,0.005520369
10/12/1999,5.225752901,0.665373758,0.070354142,0.045923847,0.050179996,0.355303316,0.000766107,0.022344782,0.022898081,0.003745411,0.002638812,4.25615E-05,0,0.107340077,0.004468956,0.006894961,0.009789143,0,0,0.017067157,0.005490432
10/13/1999,4.607166719,0.644060451,0.217021056,0.024828296,0.040459249,0.423213712,0.063611182,0.023922154,0.026595273,0.002310663,0.001857591,0,0,0.035248931,0.001902899,0.001268599,0.004802554,0,0,0.021294342,0.006388302
10/14/1999,3.21579516,0.387480575,0.120681646,0.024788421,0.038723533,0.268295577,0.000848613,0.012818517,0.018088848,0.00093794,0.001563234,0.000714621,0.000178655,0.035150428,0.002903148,0.004064408,0.004332391,0,0,0.005091676,0.001339915
10/15/1999,6.004989138,0.645353182,0.130283715,0.041221202,0.076263638,0.471792991,0.000926815,0.027936853,0.025950821,0.001544692,0.006840778,0.000176536,0,0.068142973,0.008297201,0.004236869,0.017521218,0,0.000397206,0.012445802,0.008208933
10/16/1999,4.919977623,0.680552083,0.273550173,0.032475638,0.043937628,0.528276591,0.002795607,0.022551232,0.018916943,0.002516047,0.003494509,0.000279561,0,0.036482675,0.002842201,0.002376266,0.006569677,0,0.003121761,0,0.005078687
10/17/1999,,0.506060069,,,,,,,,,,,,,,,,,,,
10/18/1999,4.247341026,0.606395833,0.016604785,0.040177245,0.058003635,0.488777897,0.001131116,0.017373944,0.023436726,0.004252997,0.002488455,0.000995382,0,0.044158773,0.004117263,0,0.007782079,0,0,0.00827977,0.004298241
10/19/1999,4.93277066,0.786032986,0.140025564,0.040810323,0.066128261,0.389366124,0.003153317,0.020473712,0.023352827,0.002513514,0.002833415,0.000137101,0,0.057902216,0.003381818,0.000731204,0.008728748,0,0,0.006078133,0.002422113
10/20/1999,7.952670642,1.51889375,0.107316329,0.019155767,0.037386772,0.538078879,0.001673377,0.024792406,0.027214399,0.003082537,0.002377957,0.000660544,0,0.05253524,0.001277051,0.00105687,0.011977859,0,0,0,0.005108204
10/21/1999,8.729442044,1.2756375,0.060864286,0.044297983,0.078573093,0.665664179,0.001973415,0.030016687,0.033184538,0.00576445,0.006179906,0.000882844,0,0.112484679,0.009088097,0.004466151,0.013658112,0,0.002233075,0.004206491,0.00550479
10/22/1999,7.577597437,1.328717014,0.211826606,0.054143355,0.066109284,0.758006974,0.004796261,0.025069115,0.040051249,0.003016205,0.001780056,0.001087812,0,0.058741832,0.003115097,0.001433934,0.007713574,0,0.000395568,0,0.00726856
10/23/1999,3.542216399,0.491460069,0.027785554,0.012987207,0.032600539,0.357280701,0.000795135,0.015151741,0.01175033,0.003092192,0.00106018,4.41742E-05,0,0.027432161,0.002473754,0.002694624,0.002252883,0.001987838,0,0.012324594,0.004373243
10/24/1999,3.749154814,0.269779514,0.053689079,0.024458836,0.025662434,0.407976821,0.000902699,0.011047313,0.013196595,0.0003009,0.00098867,0.000386871,0,0.016033648,0.001590469,0.002536153,0.00365378,0,8.59713E-05,0,0.005115293
10/25/1999,10.44751293,0.799948138,0.131508839,0.056491942,0.077584713,0.971964039,0.003118062,0.041635295,0.055345596,0.002934646,0.006236123,0.001146346,0,0.076025682,0.00619027,0.0011922,0.019029347,0,0.000183415,0.015498601,0.003347331
10/26/1999,9.954096316,1.022317708,0.217926113,0.051952107,0.105487852,0.998043529,0.002331466,0.047949024,0.043550031,0.003343235,0.002815356,8.79799E-05,0,0.071659596,0.002771366,0.006994399,0.009985714,0,0.002463436,0.013065009,0.004618943
10/27/1999,7.042304877,1.009210069,0.086937781,0.045964371,0.077383656,0.645212378,0.003612505,0.043254992,0.039214691,0.005228625,0.002804445,0.000427797,0,0.054805501,0.006274351,0.001188324,0.00931646,0,0,0.030421093,0.001948851
10/28/1999,10.50908465,1.133600694,0.11468899,0.054998584,0.130936597,0.713895519,0.003909852,0.044876412,0.043442799,0.00464838,0.006299206,0.000434428,0.000608199,0.086364285,0.006863962,0.002041812,0.015422194,0,0.000651642,0.013684482,0.009904958
10/29/1999,22.46108652,2.174694444,0.237122186,0.094472906,0.183743464,1.792537059,0.005989259,0.097882849,0.082800409,0.012634276,0.007869099,4.37172E-05,0.005158632,0.230127432,0.006426431,0.010186112,0.032394458,0,0.002142144,0.021640023,0.018317514
10/30/1999,16.96901029,3.332366319,0.193983914,0.052743959,0.080301923,1.483429235,0.004355797,0.054900294,0.048991936,0.00340701,0.00720216,0,0.000345014,0.090005431,0.006684639,0.003234503,0.0227709,0,0.001293801,0.002415095,0.003967657
10/31/1999,17.83352699,0.775522,0.308475433,0.066162385,0.079225444,2.48269446,0.002095439,0.088142207,0.032635354,0.004369214,0.002006272,0.000267503,0,0.05769146,0.002095439,0.005617561,0.012215966,0,0.004859636,0,0.005572977
11/1/1999,7.351601462,0.978380556,0.112968609,0.051467212,0.096837095,0.59470555,0.004272931,0.052043337,0.034951614,0.003792826,0.00528115,0.000864188,0,0.084738459,0.006145339,0.00624136,0.019108162,0,0,0.006145339,0.009890154
11/2/1999,,1.455817361,,,,,,,,,,,,,,,,,,,
11/3/1999,4.987682276,0.474032292,0.140547754,0.021245072,0.041686758,0.553844737,0.000267795,0.014460931,0.017228146,0.000937283,4.46325E-05,0,0.000446325,0.036955713,0.00035706,0.003079643,0.00321354,0.00214236,0,0,0
11/4/1999,5.251603389,0.599270833,0.142197261,0.05021472,0.0458746,0.566875658,0.000793355,0.027020746,0.023893993,0.002940081,0.001213367,9.33359E-05,0,0.041394477,0.000326676,0,0.006953525,0.000280008,0.000373344,0.011713657,0.001166699
11/5/1999,9.000735436,0.794873264,0.093149695,0.065001252,0.115581839,0.680066393,0.000952717,0.067123211,0.052226189,0.003161287,0.002251875,0,0,0.06556422,0.002338486,0.000389748,0.009873608,0.001558991,0.002425097,0.026849284,0.00294476
11/6/1999,3.901003838,0.423183681,0.040774975,0.028898768,0.066330811,0.334073281,0,0.037124141,0.027931078,0.002331255,0.000175944,0,0,0.03941141,0.000967691,0.001495522,0.003430904,0,0.001231607,0.009061105,0.002551185
11/7/1999,2.762581096,0.219685417,0.068786635,0.02898803,0.043852569,0.236219755,0.000610274,0.013556808,0.01233626,0.001133367,0.00043591,0.000741047,0,0.027505936,0.001482095,0.00257187,0.004795013,0.001525686,0.000348728,0.002920599,0.005143741
11/8/1999,5.001693888,0.414265625,0.122058504,0.027004854,0.065644549,0.401080037,0.001159191,0.026790189,0.024300075,0.002919444,0.004207433,0,0,0.050016939,0.005409557,0.000987459,0.009616991,0,0.001202124,0.007685006,0.007513274
11/9/1999,15.48277623,1.010788194,0.308753425,0.091218528,0.119413346,1.55291139,0.001972292,0.080639868,0.040028573,0.004975556,0.004213534,8.96497E-05,0.00268949,0.096149259,0.002106767,0.002823964,0.02097802,0,0.003048088,0.010757959,0.013940522
11/10/1999,13.79700178,1.46484375,0.258574632,0.101035077,0.22553721,1.60358224,0.005506237,0.105055504,0.073722394,0.006292842,0.003102721,0.001966513,0.002578317,0.091639514,0.000786605,0.002359816,0.015382503,0,0.002272415,0.007385349,0.007953453
11/11/1999,7.067362439,0.434154167,0.108520453,0.072532401,0.120630583,0.665629201,0.002096807,0.041508218,0.041807761,0.004150822,0.009842155,0.000385128,0,0.075656215,0.014977192,0.000599088,0.016004199,0.000556296,0,0.017587503,0.007959308
11/12/1999,7.133448641,0.946461806,0.150236438,0.046517653,0.067795584,0.581982574,0.001468979,0.028133164,0.026931273,0.002537327,0.006410088,0.000667718,0,0.059916517,0.006143001,0.003472131,0.013576923,0.000400631,0,0.012508575,0.001201892
11/13/1999,13.38514497,0.896980903,0.157487148,0.03126906,0.048133272,1.123797722,0.003118123,0.044268557,0.018137812,0.00267895,0.00553357,0,0,0.058892991,0.007641596,0.003513378,0.017039881,0,0,0.007509844,0.004918729
11/14/1999,7.6085811,0.922649306,0.161785857,0.024433493,0.039962526,0.878358261,4.30167E-05,0.034800521,0.017722886,0.002236869,0.001892735,0.000215084,0,0.032821752,0.000946368,0.003828487,0.00640949,0,0,0.01845417,0.001677652
11/15/1999,2.935919036,0.394639583,0.042464253,0.063278337,0.095313546,0.228514886,0.0029923,0.024818486,0.031111116,0.003960397,0.000836084,8.80088E-05,0,0.041716178,0.001848185,0.001408141,0.004620463,0,0,0.002244225,0.004004401
11/16/1999,,0.319778472,,,,,,,,,,,,,,,,,,,
11/17/1999,4.185426363,0.428387847,0.065193857,0.029905439,0.055538672,0.328788938,0.00123894,0.023668019,0.021959136,0.002435157,0.002606045,0.000768997,0,0.062801421,0.001751604,8.54441E-05,0.004913036,0,0,0.008672577,0.00435765
11/18/1999,13.45966096,1.022635417,0.063655007,0.064476641,0.119223407,1.049615714,0.001945975,0.053406205,0.043200647,0.006356852,0.007827144,0.000518927,0.001210829,0.134358768,0.009816363,0.007610925,0.028540968,0.000259463,0.000735146,0.007610925,0.006486584
